Sentiment score,Sentiment label,Sentence ID,Sentence,Document ID,Document
0.9214673042297364,neutral,962,For your sister?,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.819368302822113,neutral,963,[exhales],5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.888870894908905,neutral,964,[distant chatter],5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6845440864562988,neutral,965,I must go.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7781603932380676,neutral,966,[exhales sharply],5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5884751677513123,neutral,967,[sighs],5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.772262454032898,negative,968,Must we sit around like statues?,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.4621773064136505,positive,969,"I wish to be at a ball,
showing off my new fiancé.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.9108489155769348,neutral,970,Varley?,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.8196243643760681,neutral,971,Are you certain we've not received,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.8521605730056763,neutral,972,"any invitations you may have
overlooked for the evening?",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.707841694355011,neutral,973,"No, ma'am.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5321545004844666,neutral,974,There's been nothing.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5094937682151794,negative,975,"Perhaps the circumstances of Prudence's
engagement has us on the outs yet again.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7914777994155884,negative,976,So this is my fault?,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6270305514335632,neutral,977,I did not say that.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6957336068153381,neutral,978,"It's not as if you arranged to meet
Cousin Jack in that orangery, did you?",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.536155104637146,neutral,979,"We should merely be happy we still have
a cook and a lady's maid each, yes, Mama?",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5468353629112244,negative,980,"Not a single invitation
since arriving back from the country.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.862084150314331,neutral,981,I shall alert the postal clerk.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7604034543037415,negative,982,This is no joke.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7665324807167053,positive,983,We are meant to be a distinguished family.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.8242962956428528,negative,984,"But for years, I have suffered
the indignities of the ton's disdain,",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6975255012512207,neutral,985,for one reason or another.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6508172154426575,positive,986,"They liked us well enough
when they thought you a plum catch,",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.4949736893177032,negative,987,"but now that you are spoken for,
ah, we are outcasts again.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7650645971298218,negative,988,"All the more reason to end
this sham of an engagement.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5554566979408264,negative,989,It is not an option.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.734247088432312,negative,990,Lord Cowper.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.8741890788078308,neutral,991,What business did he have with you?,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.8250146508216858,neutral,992,He wishes to invest in the mines.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.8032246232032776,neutral,993,Several of them do.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7821402549743652,negative,994,"Bored gentlemen with too much time
and money on their hands.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7288089990615845,neutral,995,"- Take it.
-",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.893260657787323,negative,996,The mines are worthless.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5417914986610413,neutral,997,There are no rubies to be found.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5877564549446106,neutral,998,How are they to know the difference?,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.945687770843506,neutral,999,Board a ship to the Americas?,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.857900083065033,neutral,1000,"[chuckles, inhales]",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.664984405040741,neutral,1001,You are serious.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.498577356338501,negative,1002,"The future of this family
hangs in the balance, my lord.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.3716879189014435,neutral,1003,I've never been more serious in my life.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7873127460479736,neutral,1004,Get them to invest.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5334850549697876,neutral,1005,Take every pound that they offer.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.8340896964073181,positive,1006,Our fortunes will be restored.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.902806520462036,positive,1007,"Prudence shall have a fine wedding,",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6941282749176025,negative,1008,"and I shall never have to suffer
the disdain of the ton again.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.9357469081878662,neutral,1009,"- [knocking]
- Edwina?",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.546416163444519,neutral,1010,"Ever since the viscount
has been courting me,",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6233877539634705,negative,1011,"I have sensed
you were not being entirely truthful.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6612347364425659,positive,1012,And now I know I was right.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.8307619690895081,neutral,1013,"This business with the Sheffields
and their fortune,",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7684959173202515,negative,1014,"you did not trust me enough
to tell me what was really going on.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.9188168048858644,negative,1015,"I am truly sorry, Bon, for keeping
both you and Mama in the dark.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.553688108921051,neutral,1016,"After Appa d*ed,",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7987028360366821,neutral,1017,"I took it upon myself
to manage our affairs.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.874583899974823,neutral,1018,"I wrote to the Sheffields,
and after learning of their stipulations,",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7455251216888428,positive,1019,I saw an answer to all our troubles.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5578234195709229,neutral,1020,I thought I was doing the right thing,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6477155685424805,neutral,1021,by keeping you free from this burden.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6960711479187012,neutral,1022,"But you must know,",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7740316390991211,negative,1023,it has weighed on me every day.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5460060238838196,neutral,1024,"I am not a little girl anymore, Kate.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5256028771400452,neutral,1025,"I am a grown woman now,
ready to be a wife.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5811464786529541,neutral,1026,Yes.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6407620906829834,neutral,1027,"Yes, I know.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6988545656204224,neutral,1028,[sighs softly],5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5833418369293213,neutral,1029,"If Lord Bridgerton does not wish
to end our engagement...",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6423183083534241,neutral,1030,"then the Sheffield fortune
would not matter, would it?",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.8548781275749207,neutral,1031,"Once I am married to the viscount,",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6915878653526306,positive,1032,"there will be ample funds
to provide for all of us.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6208066940307617,positive,1033,He is as generous as he is wealthy.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.8032622337341309,positive,1034,"I am sure the viscount
will provide for you and Mama too.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7884452939033508,neutral,1035,He...,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7648324966430664,neutral,1036,He might.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7262657284736633,neutral,1037,But...,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.4999276399612427,negative,1038,"But, Edwina,
this should not be your burden.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6436599493026733,neutral,1039,"What burden would it be
to marry the person I love?",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.508823573589325,neutral,1040,You love him?,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7782330513000488,negative,1041,"Watching how nobly he defended us
at dinner tonight, how could I not?",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7843095660209656,positive,1042,I want nothing more than to be his wife.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.8624874949455261,neutral,1043,His viscountess.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.4872257113456726,neutral,1044,But he will have to forgive us.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.942084550857544,neutral,1045,Do you think he will?,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.4847276210784912,negative,1046,That I do not know.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.4952059090137481,positive,1047,I shall not be long.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5638875961303711,negative,1048,"Do not tell me
you've traveled at this ungodly hour",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.9209455251693726,neutral,1049,to offer more corrections of my writing?,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7663301229476929,neutral,1050,"It was the only time
I could leave without being seen.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.57084721326828,neutral,1051,"And, on the contrary,",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7683414816856384,neutral,1052,I've come to ask for your discernment.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.8790378570556641,neutral,1053,Is that so?,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7775394320487976,negative,1054,Do not look so pleased.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5307229161262512,negative,1055,"It is a rare occurrence
that I doubt shall be repeated.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5884751677513123,neutral,1056,[sighs],5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5518211722373962,neutral,1057,"I have questions
about the writings in this pamphlet.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6965621113777161,negative,1058,"Well, the ideas can tax a fragile mind.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5341693162918091,neutral,1059,"Or perhaps your means of communicating
them leaves much to be desired.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.634126603603363,neutral,1060,"Or perhaps you have not seen enough
of the world to make sense of them yet.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7967235445976257,neutral,1061,[Eloise chuckling],5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.634606122970581,neutral,1062,Ah.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.9145419001579284,neutral,1063,[Lady Whistledown],5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.8039232492446899,neutral,1064,Duty.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7357516884803772,neutral,1065,"More than laws or faith,
I have often thought it the bond",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.4635221660137176,negative,1066,that holds our fragile society together.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.913156509399414,neutral,1067,Duty to rank and title.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6150685548782349,neutral,1068,Fidelity to one's family name.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6484501957893372,negative,1069,It demands both utter obedience,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6941966414451599,negative,1070,and total sacrifice.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.8088627457618713,neutral,1071,But what happens,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7416821122169495,neutral,1072,when such duty,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.8250148892402649,neutral,1073,"is in conflict
with the heart's true desire?",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5183546543121338,positive,1074,"Why, then, there is the potential",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.635956883430481,negative,1075,"for a considerable scandal, indeed.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.819696843624115,neutral,1076,"The only question is,",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5011886954307556,negative,1077,"will the parties in question
heed my warning?",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5745652318000793,neutral,1078,Or is it already too late,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.846144437789917,neutral,1079,to turn back to duty,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.8484370112419128,neutral,1080,and away from desire?,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.8493236303329468,neutral,1081,"[classical rendition of
""You Oughta Know"" plays]",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.795263409614563,neutral,1082,[breathing deeply],5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.820191502571106,neutral,1083,[horse snorts],5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5067830681800842,neutral,1084,Miss Sharma.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6450722217559814,neutral,1085,"I see you continue here
with your morning rides.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5802133679389954,neutral,1086,"As do you, it seems.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6348924040794373,negative,1087,I couldn't sleep.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.8207954168319702,neutral,1088,[quietly],5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.636091411113739,neutral,1089,Nor could I.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.9278953075408936,neutral,1090,Have you decided what you will do?,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5160295963287354,neutral,1091,"Long have I wrestled with it,
but I see no other option.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.898749828338623,neutral,1092,I will talk with Miss Edwina today...,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6885907649993896,neutral,1093,and see my way to ending things.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6356520056724548,neutral,1094,It is the only way to ensure,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.474590927362442,neutral,1095,"that the two of us can be rid
of this impossible situation.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7089254260063171,neutral,1096,"Once the engagement is over,
our paths need never cross again.",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.5025312304496765,negative,1097,It will be as if we had never met.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.6182873249053955,neutral,1098,You cannot.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7551448941230774,negative,1099,You cannot do that.,5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
0.7285518646240234,neutral,1100,"- Miss Sharma...
-",5,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(UAE) Bridgerton--Season 2 Episode 5.txt"")"
